ruleID,message,sentence,replacements,offsetInContext,context,offset,errorLength,category,ruleIssueType,Dataset_ID,Dataset_Name,Dataset_Long_Name
MORFOLOGIK_RULE_EN_US,Possible spelling mistake found.,The SSS data is derived from an L-band radiometer atop of the *Soil Moisture Active Pass* (SMAP) satellite mission.,"['MAP', 'SOAP', 'SNAP', 'SWAP', 'SAP', 'SMTP', 'SLAP', 'AMAP', 'CMAP', 'SFAP', 'SGMAP', 'SMA', 'SMAC', 'SMCP', 'SMPP', 'SSAP', 'SM AP', 'SMA P', 'IMAP', 'SMP']",43,...top of the *Soil Moisture Active Pass* (SMAP) satellite mission. SMAP operates in a ...,412,4,TYPOS,misspelling,58,SMAP_Ocean_Surface_Salinity,Ocean Surface Salinity (SMAP)
MORFOLOGIK_RULE_EN_US,Possible spelling mistake found.,SMAP operates in a near-polar orbit with a beam swath of 1000km.,"['MAP', 'SOAP', 'SNAP', 'SWAP', 'SAP', 'SMTP', 'SLAP', 'AMAP', 'CMAP', 'SFAP', 'SGMAP', 'SMA', 'SMAC', 'SMCP', 'SMPP', 'SSAP', 'SM AP', 'SMA P', 'IMAP', 'SMP']",43,... Active Pass* (SMAP) satellite mission. SMAP operates in a near-polar orbit with a b...,437,4,TYPOS,misspelling,58,SMAP_Ocean_Surface_Salinity,Ocean Surface Salinity (SMAP)
UNIT_SPACE,Insert a space between the numerical value and the unit symbol.,SMAP operates in a near-polar orbit with a beam swath of 1000km.,['1000\xa0km'],43,...a near-polar orbit with a beam swath of 1000km. Exact repeat overpasses happen every e...,494,6,PUNCTUATION,typographical,58,SMAP_Ocean_Surface_Salinity,Ocean Surface Salinity (SMAP)
MORFOLOGIK_RULE_EN_US,Possible spelling mistake found.,SSS data was referenced against the HYCOM reference salinity field.,['HY COM'],43,...s.  SSS data was referenced against the HYCOM reference salinity field. Multiple QA f...,632,5,TYPOS,misspelling,58,SMAP_Ocean_Surface_Salinity,Ocean Surface Salinity (SMAP)
WHITESPACE_RULE,Possible typo: you repeated a whitespace,"**NOTE** Two known issues identified by that dataset distributor are:    - Satellite retrieval performance was degraded between Apr. 2015 -     Aug. 2015, possibly due to instrument calibration issues.",[' '],43,...ntified by that dataset distributor are:    - Satellite retrieval performance was de...,924,4,TYPOGRAPHY,whitespace,58,SMAP_Ocean_Surface_Salinity,Ocean Surface Salinity (SMAP)
WHITESPACE_RULE,Possible typo: you repeated a whitespace,"**NOTE** Two known issues identified by that dataset distributor are:    - Satellite retrieval performance was degraded between Apr. 2015 -     Aug. 2015, possibly due to instrument calibration issues.",[' '],43,"...ormance was degraded between Apr. 2015 -     Aug. 2015, possibly due to instrument ca...",994,5,TYPOGRAPHY,whitespace,58,SMAP_Ocean_Surface_Salinity,Ocean Surface Salinity (SMAP)
WHITESPACE_RULE,Possible typo: you repeated a whitespace,- Eight of the total observations days were missing a sea-ice mask.,[' '],43,...y due to instrument calibration issues.   - Eight of the total observations days w...,1057,2,TYPOGRAPHY,whitespace,58,SMAP_Ocean_Surface_Salinity,Ocean Surface Salinity (SMAP)
WHITESPACE_RULE,Possible typo: you repeated a whitespace,"To     minimize contamination of salinity samples, these data were excluded     from the Level-2 product, therefore some of the level-3 gridded     products around these dates may have less total observations.",[' '],43,...ons days were missing a sea-ice mask. To     minimize contamination of salinity sampl...,1129,5,TYPOGRAPHY,whitespace,58,SMAP_Ocean_Surface_Salinity,Ocean Surface Salinity (SMAP)
WHITESPACE_RULE,Possible typo: you repeated a whitespace,"To     minimize contamination of salinity samples, these data were excluded     from the Level-2 product, therefore some of the level-3 gridded     products around these dates may have less total observations.",[' '],43,"...linity samples, these data were excluded     from the Level-2 product, therefore some...",1202,5,TYPOGRAPHY,whitespace,58,SMAP_Ocean_Surface_Salinity,Ocean Surface Salinity (SMAP)
SOME_OF_THE,"If the text is a generality, ‘of the’ is not necessary.","To     minimize contamination of salinity samples, these data were excluded     from the Level-2 product, therefore some of the level-3 gridded     products around these dates may have less total observations.",['some'],43,"...    from the Level-2 product, therefore some of the level-3 gridded     products around the...",1243,11,REDUNDANCY,style,58,SMAP_Ocean_Surface_Salinity,Ocean Surface Salinity (SMAP)
MORFOLOGIK_RULE_EN_US,Possible spelling mistake found.,"To     minimize contamination of salinity samples, these data were excluded     from the Level-2 product, therefore some of the level-3 gridded     products around these dates may have less total observations.","['guided', 'graded', 'ridden', 'gilded', 'grilled', 'bridged', 'gripped', 'riddled', 'griddle', 'grieved', 'grinder', 'prided', 'ridged', 'glided', 'prodded', 'skidded', 'bridled', 'girded', 'girdled', 'griddles', 'lidded', 'grinned', 'kidded', 'gritted', 'griped', 'grudged', 'gadded', 'grimed', 'Gridley']",43,"... product, therefore some of the level-3 gridded     products around these dates may hav...",1263,7,TYPOS,misspelling,58,SMAP_Ocean_Surface_Salinity,Ocean Surface Salinity (SMAP)
WHITESPACE_RULE,Possible typo: you repeated a whitespace,"To     minimize contamination of salinity samples, these data were excluded     from the Level-2 product, therefore some of the level-3 gridded     products around these dates may have less total observations.",[' '],43,"...t, therefore some of the level-3 gridded     products around these dates may have les...",1270,5,TYPOGRAPHY,whitespace,58,SMAP_Ocean_Surface_Salinity,Ocean Surface Salinity (SMAP)
WHITESPACE_RULE,Possible typo: you repeated a whitespace,"The     dates are: 12-03-2015, 12-03-2015, 04-15-2016, 04-16-2016,     09-27-2017, 09-28-2017, 11-25-2017 and 12-16-2018.",[' '],43,"...es may have less total observations. The     dates are: 12-03-2015, 12-03-2015, 04-15...",1340,5,TYPOGRAPHY,whitespace,58,SMAP_Ocean_Surface_Salinity,Ocean Surface Salinity (SMAP)
WHITESPACE_RULE,Possible typo: you repeated a whitespace,"The     dates are: 12-03-2015, 12-03-2015, 04-15-2016, 04-16-2016,     09-27-2017, 09-28-2017, 11-25-2017 and 12-16-2018.",[' '],43,"...015, 12-03-2015, 04-15-2016, 04-16-2016,     09-27-2017, 09-28-2017, 11-25-2017 and 1...",1403,5,TYPOGRAPHY,whitespace,58,SMAP_Ocean_Surface_Salinity,Ocean Surface Salinity (SMAP)
MORFOLOGIK_RULE_EN_US,Possible spelling mistake found.,The near-real-time altimetry dataset in CMAP was provided by CMEMS.,"['CME MS', 'CEMS']",43,...timetry dataset in CMAP was provided by CMEMS. It is a 1/4° daily global gridded sate...,61,5,TYPOS,misspelling,55,Near_Real_Time_Altimetry,Sea Surface Height and Derived Variables (Near Real Time)
MORFOLOGIK_RULE_EN_US,Possible spelling mistake found.,"It is a 1/4° daily global gridded satellite product of sea level altimetry and derived variables (sla,adt,vgos,vgosa,ugos,ugosa).","['guided', 'graded', 'ridden', 'gilded', 'grilled', 'bridged', 'gripped', 'riddled', 'griddle', 'grieved', 'grinder', 'prided', 'ridged', 'glided', 'prodded', 'skidded', 'bridled', 'girded', 'girdled', 'griddles', 'lidded', 'grinned', 'kidded', 'gritted', 'griped', 'grudged', 'gadded', 'grimed', 'Gridley']",43,...ded by CMEMS. It is a 1/4° daily global gridded satellite product of sea level altimetr...,94,7,TYPOS,misspelling,55,Near_Real_Time_Altimetry,Sea Surface Height and Derived Variables (Near Real Time)
MORFOLOGIK_RULE_EN_US,Possible spelling mistake found.,"It is a 1/4° daily global gridded satellite product of sea level altimetry and derived variables (sla,adt,vgos,vgosa,ugos,ugosa).","['SLA', 'sea', 'LA', 'SL', 'slab', 'slam', 'spa', 'SLR', 'ska', 'SDA', 'SLC', 'SSA', 'slag', 'slap', 'slay', 'sly', 'DLA', 'SAA', 'SBA', 'SGA', 'SLP', 'SLS', 'SNA', 'SRA', 'Slav', 'SLT', 'slat', 'SLN', 'slaw', 'Ala', 'BLA', 'CLA', 'ELA', 'FLA', 'Fla', 'GLA', 'HLA', 'Ila', 'JLA', 'La', 'MLA', 'OLA', 'Ola', 'PLA', 'S3A', 'SA', 'SCA', 'SEA', 'SHA', 'SIA', 'SJA', 'SKA', 'SLAR', 'SLB', 'SLF', 'SLG', 'SLI', 'SLL', 'SLO', 'SLQ', 'SLV', 'SLZ', 'SMA', 'SOA', 'SPA', 'STA', 'SUA', 'SVA', 'Sal', 'Sta', 'TLA', 'VLA', 'la', 'SFA', 'SLAs', 'TSLA', 'a', 'all', 'she', 'set', 'so', 'law', 'old', 'play', 'see', 'six', 'sold', 'son', 'San', 'St', 'era', 'plan', 'saw', 'seat', 'self', 'star', 'via', 'Sir', 'flag', 'flat', 'fly', 'lay', 'sale', 'say', 'sell', 'slow', 'solo', 'stay', 'sub', 'Asia', 'PA', 'clan', 'lap', 'salt', 'sat', 'seal', 'sit', 'sky', 'slave', 'soap', 'solar', 'sole', 'span', 'sum', 'sun', 'tea', 'Alan', 'CIA', 'IRA', 'Islam', 'MA', 'RNA', 'Sam', 'UCLA', 'aka', 'ill', 'lab', 'lb', 'seas', 'silk', 'ski', 'slip', 'slot', 'spy', 'Clay', 'Lt', 'Oslo', 'SAS', 'SD', 'SF', 'SG', 'SK', 'SQL', 'SSR', 'SVP', 'Sean', 'Shaw', 'Stan', 'TNA', 'USA', 'clad', 'clay', 'sad', 'saga', 'scan', 'shy', 'sic', 'slain', 'slang', 'slate', 'snap', 'soda', 'sue', 'swap', 'APA', 'Alma', 'Ana', 'BSA', 'CAA', 'CBA', 'CPA', 'CSA', 'DA', 'DL', 'ESA', 'Ella', 'GPA', 'Goa', 'IPA', 'Klein', 'Lao', 'MFA', 'MTA', 'NSA', 'PBA', 'PSA', 'RSA', 'SAM', 'SAP', 'SBS', 'SMS', 'SNL', 'SNP', 'SOS', 'SUV', 'Sara', 'Sega', 'Sgt', 'Sheila', 'Silva', 'Sol', 'Stein', 'Sue', 'TLC', 'UA', 'USDA', 'WPA', 'WTA', 'ale', 'bra', 'claw', 'elf', 'elk', 'elm', 'flap', 'flaw', 'flax', 'flea', 'flu', 'gala', 'glad', 'lag', 'ma', 'ml', 'pa', 'plea', 'ply', 'sac', 'salad', 'salsa', 'sap', 'sax', 'scam', 'scar', 'sci', 'seam', 'sec', 'silt', 'slabs', 'slash', 'sled', 'slew', 'slid', 'slim', 'slit', 'slum', 'soy', 'spam', 'spar', 'stab', 'swam', 'swan', 'sway', 'ta', 'Ada', 'Alba', 'Alta', 'Ava', 'BFA', 'BPA', 'CCA', 'CDA', 'CEA', 'CFA', 'CLR', 'CMA', 'CSL', 'CTA', 'CWA', 'DLR', 'DSL', 'EEA', 'ELF', 'ESL', 'ETA', 'Elsa', 'FFA', 'FSA', 'FTA', 'GBA', 'GTA', 'IFA', 'JMA', 'JSA', 'KLM', 'Klan', 'LD', 'LGA', 'LMA', 'Lea', 'Lola', 'MIA', 'MPA', 'Mia', 'NCA', 'NEA', 'NPA', 'NRA', 'Olaf', 'Olga', 'PDA', 'PSL', 'Pa', 'RFA', 'SBC', 'SCC', 'SDK', 'SFR', 'SGI', 'SOE', 'SPL', 'SRAM', 'SRC', 'SSE', 'SSL', 'SSP', 'SST', 'SWAT', 'Saab', 'Scala', 'Selma', 'Shea', 'Slavs', 'Sloan', 'TLS', 'TSA', 'TWA', 'Tesla', 'VGA', 'Vila', 'cal', 'clam', 'clap', 'cola', 'flak', 'gal', 'isle', 'lad', 'lax', 'pal', 'pea', 'plat', 'seq', 'sh', 'shah', 'sham', 'silo', 'sir', 'slack', 'slams', 'slant', 'slaps', 'slats', 'slug', 'slur', 'sod', 'sofa', 'sow', 'spas', 'spat', 'st', 'stag', 'stat', 'syn', 'Alas', 'Alva', 'Ara', 'BLT', 'BMA', 'Bela', 'CGA', 'CLI', 'CLP', 'CLS', 'DBA', 'DLL', 'DOA', 'DSA', 'DSLR', 'EFA', 'EGA', 'Elam', 'Elba', 'FCA', 'FHA', 'FLP', 'GLS', 'Gila', 'HCA', 'HSL', 'IAA', 'IEA', 'IGA', 'IMA', 'KIA', 'LDA', 'LSA', 'Lat', 'Lila', 'Lula', 'MNA', 'MRA', 'NLS', 'OMA', 'OSHA', 'Olav', 'PMA', 'PNA', 'PRA', 'PVA', 'RDA', 'RMA', 'RPA', 'RTA', 'SALT', 'SBB', 'SBD', 'SBI', 'SBT', 'SCS', 'SDI', 'SDR', 'SFC', 'SFO', 'SFU', 'SFX', 'SGC', 'SME', 'SMG', 'SNC', 'SOP', 'SPF', 'SRM', 'SRS', 'SRT', 'SSM', 'SSW', 'STP', 'SVD', 'SVR', 'Saar', 'Sat', 'Sec', 'Silas', 'Siva', 'Sosa', 'Suva', 'TCA', 'TLD', 'TPA', 'Tia', 'UCA', 'USTA', 'VMA', 'VOA', 'Vela', 'Vlad', 'Zola', 'alas', 'alga', 'boa', 'eta', 'hula', 'lac', 'lat', 'ova', 'sag', 'sew', 'sf', 'shad', 'shan', 'sill', 'sip', 'slays', 'sleigh', 'snag', 'soak', 'soar', 'sup', 'ulna', 'CLT', 'DDA', 'DLM', 'DTA', 'ELT', 'EULA', 'FMA', 'FPA', 'GCA', 'GLP', 'HSA', 'Ina', 'Iva', 'LBA', 'MLF', 'MVA', 'Nola', 'Ora', 'RSHA', 'RWA', 'SBR', 'SCU', 'SDC', 'SDM', 'SGM', 'SGP', 'SMF', 'SMI', 'SNF', 'SPCA', 'SRO', 'SSO', 'SVC', 'Sana', 'Scan', 'Spam', 'Span', 'TBA', 'TLR', 'TTA', 'USIA', 'VBA', 'VLF', 'cl', 'ell', 'ilk', 'kola', 'ole', 'scab', 'sear', 'slop', 'sols', 'sqq', 'swab', 'val', 'CLG', 'COLA', 'CSMA', 'DLI', 'DSLAM', 'Elma', 'Elva', 'GHA', 'Lela', 'MLD', 'NLR', 'SGD', 'SHF', 'SKU', 'SOB', 'Salk', 'WLM', 'aha', 'alp', 'blah', 'bola', 'flan', 'lg', 'scad', 'sch', 'sis', 'skein', 'skua', 'slob', 'sloe', 'slog', 'sob', 'soc', 'sop', 'sou', 'spay', 'splat', 'splay', 'ssh', 'stein', 'sty', 'sulfa', 'swag', 'swat', 'vela', 'Eula', 'MLI', 'SSAS', 'baa', 'blat', 'elan', 'ilia', 'shay', 'slags', 'sot', 'sulk', 'Alar', 'Okla', 'flay', 'slake', 'AAA', 'Ali', 'DNA', 'Eva', 'MBA', 'MCA', 'NBA', 'PGA', 'SOs', 'SWAK', 'blab', 'flab', 'sin', 'sheila', 'A', 'AA', 'ABA', 'ACA', 'ADA', 'AEA', 'AFA', 'AHA', 'AL', 'ALAT', 'ALB', 'ALBA', 'ALC', 'ALD', 'ALE', 'ALFA', 'ALG', 'ALH', 'ALJ', 'ALK', 'ALL', 'ALM', 'ALMA', 'ALN', 'ALO', 'ALP', 'ALPA', 'ALQ', 'ALR', 'ALS', 'ALV', 'ALW', 'ALX', 'ALZ', 'AMA', 'AMLA', 'AOA', 'AQA', 'ASA', 'ASL', 'ASLM', 'ASPA', 'ATA', 'AUA', 'AVA', 'AWA', 'AYA', 'AZA', 'Al', 'BA', 'BAA', 'BBA', 'BCA', 'BDA', 'BEA', 'BGA', 'BHA', 'BIA', 'BKA', 'BLB', 'BLC', 'BLD', 'BLE', 'BLF', 'BLG', 'BLI', 'BLL', 'BLM', 'BLP', 'BLR', 'BLS', 'BLU', 'BLV', 'BLW', 'BLX', 'BLY', 'BLZ', 'BNA', 'BRA', 'BSL', 'BTA', 'BUA', 'BVA', 'BWA', 'BXA', 'BYA', 'BZA', 'Ba', 'Blu', 'CA', 'CJA', 'CL', 'CLAH', 'CLAS', 'CLB', 'CLC', 'CLD', 'CLE', 'CLH', 'CLJ', 'CLL', 'CLM', 'CLN', 'CLQ', 'CLU', 'CLV', 'CLW', 'CLX', 'CLY', 'CLZ', 'CNA', 'CQA', 'CRA', 'CSCA', 'CUA', 'CYA', 'Ca', 'Cal', 'Cl', 'DAA', 'DCA', 'DEA', 'DFA', 'DGA', 'DHA', 'DLC', 'DLF', 'DLG', 'DLH', 'DLNA', 'DLP', 'DLT', 'DPA', 'DSNA', 'DVA', 'DZA', 'EAA', 'EBA', 'ECA', 'EDA', 'EIA', 'ELD', 'ELI', 'ELN', 'ELO', 'ELP', 'ELQ', 'ELS', 'ELU', 'EMA', 'EPA', 'ERA', 'ESAA', 'ETLA', 'EUA', 'Eli', 'FA', 'FAA', 'FDA', 'FIA', 'FJA', 'FL', 'FLB', 'FLE', 'FLH', 'FLK', 'FLL', 'FLM', 'FLR', 'FLS', 'FLU', 'FNA', 'FOA', 'FRA', 'FSLH', 'FSMA', 'FSNA', 'FVA', 'FWA', 'Flo', 'GA', 'GAA', 'GEA', 'GFA', 'GGA', 'GLM', 'GLN', 'GLT', 'GRA', 'GSA', 'GSEA', 'GSL', 'GUA', 'GVA', 'Ga', 'HA', 'HBA', 'HIA', 'HL', 'HLM', 'HLP', 'HLR', 'HPA', 'HTA', 'Ha', 'Hal', 'IA', 'IBA', 'ICA', 'IFLA', 'IIA', 'IL', 'IL2', 'ILC', 'ILG', 'ILM', 'ILN', 'ILP', 'INA', 'ISA', 'ISDA', 'ISFA', 'ISL', 'ITA', 'Ia', 'Ida', 'Ill', 'Ira', 'JA', 'JAA', 'JCA', 'JLD', 'JLM', 'JLS', 'JNA', 'JPA', 'JSL', 'JTA', 'KBA', 'KEA', 'KLC', 'KLE', 'KMA', 'KNA', 'KSA', 'L', 'LAH', 'LAK', 'LAN', 'LAR', 'LAT', 'LAU', 'LAW', 'LAZ', 'LC', 'LE', 'LEA', 'LG', 'LH', 'LI', 'LIA', 'LKA', 'LL', 'LLB', 'LLC', 'LLD', 'LLG', 'LLN', 'LLR', 'LN', 'LNA', 'LO', 'LP', 'LR', 'LS', 'LSL', 'LT', 'LTA', 'LU', 'LVA', 'LY', 'Lab', 'Las', 'Le', 'Li', 'Ln', 'Lr', 'Lu', 'MDA', 'MEA', 'MGA', 'ML', 'MLC', 'MLM', 'MLP', 'MLT', 'MLV', 'MLW', 'MMA', 'MNLA', 'MOA', 'MSA', 'MWA', 'MXA', 'MYA', 'NDLA', 'NGA', 'NIA', 'NL', 'NLB', 'NLD', 'NLG', 'NLH', 'NLO', 'NMA', 'NOA', 'NVA', 'Na', 'OEA', 'OHA', 'OLAC', 'OLF', 'OLO', 'OLP', 'OLT', 'OPA', 'OSA', 'OSL', 'OUA', 'PCA', 'PEA', 'PFA', 'PHA', 'PKA', 'PL', 'PLB', 'PLD', 'PLE', 'PLF', 'PLG', 'PLH', 'PLK', 'PLL', 'PLM', 'PLN', 'PLO', 'PLP', 'PLR', 'PLS', 'PLT', 'PLU', 'PLW', 'PLX', 'POA', 'PPA', 'PSLV', 'PSNA', 'PTA', 'PUA', 'Pl', 'QA', 'QIA', 'RAA', 'RBA', 'RCA', 'REA', 'RGA', 'RIA', 'RKA', 'RLC', 'RLD', 'RLE', 'RLI', 'RLL', 'RLS', 'ROA', 'RUA', 'RVA', 'Ra', 'S', 'S10', 'S11', 'S12', 'S13', 'S14', 'S15', 'S16', 'S17', 'S18', 'S19', 'S20', 'S21', 'S22', 'S23', 'S24', 'S25', 'S26', 'S27', 'S28', 'S29', 'S30', 'S31', 'S33', 'S34', 'S35', 'S36', 'S37', 'S40', 'S41', 'S42', 'S44', 'S45', 'S46', 'S47', 'S50', 'S51', 'S52', 'S53', 'S60', 'S61', 'S63', 'S75', 'S80', 'S85', 'S90', 'S99', 'SA2', 'SAAB', 'SAAF', 'SAAQ', 'SAB', 'SAC', 'SAD', 'SAE', 'SAF', 'SAG', 'SAH', 'SAI', 'SAJ', 'SAK', 'SALS', 'SAN', 'SAO', 'SAQ', 'SAR', 'SARA', 'SAT', 'SATA', 'SAU', 'SAV', 'SAW', 'SAX', 'SAY', 'SAZ', 'SB', 'SBF', 'SBG', 'SBK', 'SBM', 'SBV', 'SC', 'SC2', 'SCAC', 'SCAM', 'SCB', 'SCD', 'SCI', 'SCJ', 'SCL', 'SCM', 'SCN', 'SCO', 'SCP', 'SCR', 'SCV', 'SDD', 'SDF', 'SDH', 'SDJ', 'SDLC', 'SDN', 'SDO', 'SDP', 'SDU', 'SDV', 'SE', 'SEAC', 'SEAL', 'SEAS', 'SEAT', 'SEB', 'SEC', 'SEF', 'SEG', 'SEJ', 'SEK', 'SEL', 'SELCA', 'SEM', 'SEO', 'SEP', 'SEPA', 'SER', 'SES', 'SESA', 'SET', 'SEU', 'SEV', 'SEX', 'SEY', 'SEZ', 'SFAP', 'SFE', 'SFF', 'SFG', 'SFH', 'SFI', 'SFP', 'SFS', 'SFT', 'SFW', 'SG3', 'SGAM', 'SGB', 'SGE', 'SGF', 'SGG', 'SGH', 'SGK', 'SGL', 'SGN', 'SGR', 'SGS', 'SGT', 'SGU', 'SGX', 'SH', 'SHD', 'SHG', 'SHK', 'SHM', 'SHN', 'SHP', 'SHR', 'SHU', 'SI', 'SIAC', 'SIAD', 'SIB', 'SIC', 'SID', 'SIDA', 'SIG', 'SII', 'SIL', 'SIM', 'SIN', 'SIP', 'SIS', 'SISA', 'SIT', 'SIV', 'SJ', 'SJM', 'SJP', 'SJR', 'SJW', 'SKI', 'SKK', 'SKN', 'SKZ', 'SLEP', 'SLFP', 'SLIM', 'SLOC', 'SLSI', 'SM', 'SMAC', 'SMB', 'SMC', 'SMH', 'SMK', 'SML', 'SMM', 'SMN', 'SMR', 'SMT', 'SN', 'SNB', 'SND', 'SNE', 'SNG', 'SNI', 'SNLE', 'SNR', 'SNS', 'SNU', 'SNV', 'SO', 'SOAD', 'SOAP', 'SOC', 'SOD', 'SOI', 'SON', 'SOPA', 'SOX', 'SP', 'SP1', 'SPAD', 'SPAN', 'SPB', 'SPC', 'SPE', 'SPG', 'SPH', 'SPI', 'SPM', 'SPP', 'SPR', 'SPS', 'SPT', 'SPV', 'SPW', 'SQP', 'SQR', 'SR1', 'SR2', 'SR3', 'SRB', 'SRBA', 'SRD', 'SRE', 'SRF', 'SRI', 'SRP', 'SRU', 'SRV', 'SRX', 'SS', 'SS7', 'SSAP', 'SSB', 'SSF', 'SSG', 'SSH', 'SSI', 'SSK', 'SSS', 'SSV', 'ST', 'STAE', 'STAR', 'STAV', 'STB', 'STC', 'STCA', 'STD', 'STE', 'STF', 'STG', 'STI', 'STL', 'STM', 'STN', 'STO', 'STR', 'STS', 'STT', 'STV', 'STX', 'SU', 'SUD', 'SUK', 'SUR', 'SUS', 'SVB', 'SVE', 'SVG', 'SVGA', 'SVI', 'SVK', 'SVL', 'SVM', 'SVN', 'SVT', 'SW', 'SWAG', 'SWE', 'SWL', 'SWR', 'SWT', 'SWV', 'SWZ', 'SXB', 'SXM', 'SY', 'SYC', 'SYD', 'SYL', 'SYN', 'SYR', 'SYT', 'SYX', 'SZ', 'SZL', 'Salas', 'Sb', 'Sc', 'Se', 'Sen', 'Sep', 'Set', 'Shah', 'Shi', 'Shula', 'Si', 'Siam', 'Sid', 'Sm', 'Sn', 'Soc', 'Son', 'Sp', 'Sq', 'Sr', 'Ste', 'Stu', 'Sui', 'Sulla', 'Sun', 'TA', 'TAA', 'TDA', 'TFA', 'TGA', 'THA', 'TL', 'TLB', 'TLE', 'TLF', 'TLH', 'TLM', 'TLP', 'TLT', 'TLV', 'TMA', 'TSL', 'TSMA', 'TUA', 'TVA', 'TZA', 'Ta', 'Tl', 'UAA', 'UFA', 'UGA', 'UIA', 'UJA', 'UL', 'ULC', 'ULFA', 'ULG', 'ULK', 'ULM', 'ULR', 'ULT', 'ULX', 'UMA', 'UPA', 'URA', 'USGA', 'UTA', 'UUA', 'UVA', 'UWA', 'Ufa', 'VA', 'VDA', 'VLAN', 'VLB', 'VLC', 'VLE', 'VLG', 'VLM', 'VLN', 'VSL', 'VTA', 'Va', 'Val', 'WA', 'WBA', 'WGA', 'WHA', 'WIA', 'WLF', 'WLG', 'WLT', 'WLW', 'WSA', 'WWA', 'WYA', 'XL', 'XLG', 'XNA', 'XSLT', 'YBA', 'YHA', 'YL', 'ZA', 'ZSL', 'alb', 'alt', 'bl', 'blag', 'ca', 'ea', 'fa', 'fl', 'flt', 'glam', 'ha', 'ilea', 'isl', 'kl', 'l', 'lam', 'lav', 'lea', 'll', 'lo', 'ls', 'pl', 'qua', 's', 'scag', 'scat', 'sen', 'sex', 'shag', 'shh', 'sim', 'slue', 'slut', 'sol', 'sq', 'std', 'tesla', 'ult', 'vlf', 'ya', 'yea', '2FA', 'A&A', 'AGA', 'ALF', 'ALU', 'AXA', 'Asha', 'Ayla', 'C&A', 'CLSA', 'COA', 'CVA', 'DKA', 'DLK', 'DLS', 'DMA', 'DRA', 'ELAC', 'ELR', 'ENA', 'ESCA', 'ESTA', 'El', 'FBA', 'FBLA', 'FLAC', 'FMLA', 'GIA', 'GL', 'GMA', 'GSMA', 'HHA', 'HLC', 'HLS', 'HOA', 'HRA', 'ILS', 'ISTA', 'Ilya', 'JDA', 'KLB', 'KTLA', 'Kia', 'Kyla', 'LCA', 'LF', 'LLP', 'LM', 'LOA', 'LPA', 'LQ', 'LV', 'LX', 'Lua', 'Léa', 'M&A', 'MLB', 'MLE', 'MLK', 'MLS', 'MSSA', 'Mila', 'NDA', 'NFA', 'NHA', 'NLP', 'NLT', 'NLU', 'OA', 'OTA', 'OVA', 'OWA', 'Olay', 'PAA', 'PLC', 'PLOA', 'PSSA', 'PWA', 'Pia', 'Q&A', 'QLD', 'RL', 'S&P', 'S&W', 'SBLC', 'SCLC', 'SCRA', 'SDE', 'SDG', 'SDL', 'SDS', 'SFM', 'SHS', 'SHT', 'SJO', 'SLRs', 'SMP', 'SMU', 'SOMA', 'SPAC', 'SPD', 'SQS', 'SSC', 'SSD', 'SSN', 'STW', 'SV', 'SaaS', 'Salah', 'Salva', 'Seán', 'Shia', 'Slack', 'SoC', 'Sri', 'Steyr', 'Syd', 'São', 'TLN', 'UBA', 'UDA', 'ULB', 'Ulm', 'WFA', 'WLAN', 'WSL', 'XLS', 'XSL', 'Xia', 'YSL', 'hola', 'mL', ""ol'"", 'plc', 'pls', 'sRNA', 'shat', 'sheik', 'soca', 'src', 'élan']",43,"... level altimetry and derived variables (sla,adt,vgos,vgosa,ugos,ugosa). Sea Level A...",166,3,TYPOS,misspelling,55,Near_Real_Time_Altimetry,Sea Surface Height and Derived Variables (Near Real Time)
